abmi_site,year,scientific_name,taxonomic_resolution,common_name,scientific_name_clean,latitude,longitude
1082,2021,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,53.58836,-113.994789
1082,2021,Drepanocladus sordidus,Species,VNA,Drepanocladus sordidus,53.58836,-113.994789
1082,2021,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,53.58836,-113.994789
1082,2021,Ptychostomum pseudotriquetrum,Species,VNA,Ptychostomum pseudotriquetrum,53.58836,-113.994789
1082,2021,Drepanocladus sordidus,Species,VNA,Drepanocladus sordidus,53.58836,-113.994789
1082,2021,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,53.58836,-113.994789
1082,2021,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,53.58836,-113.994789
1082,2021,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,53.58836,-113.994789
1082,2021,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,53.58836,-113.994789
1082,2021,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,53.58836,-113.994789
1082,2021,Tortula acaulon,Species,Horned-leaved Earth Moss,Tortula acaulon,53.58836,-113.994789
1082,2021,Barbula unguiculata,Species,Bird's Claw Beard Moss,Barbula unguiculata,53.58836,-113.994789
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,53.474743,-112.846855
1086,2017,Orthotrichum elegans,Species,VNA,Orthotrichum elegans,53.474743,-112.846855
1086,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Ptilidium pulcherrimum,Species,Knight's Plume Moss,Ptilidium pulcherrimum,53.474743,-112.846855
1086,2017,Orthotrichum obtusifolium,Species,Blunt-leaved Bristle-moss,Orthotrichum obtusifolium,53.474743,-112.846855
1086,2017,Platygyrium repens,Species,Flat-brocade Moss,Platygyrium repens,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,53.474743,-112.846855
1086,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Campylophyllum hispidulum,Species,Bristly Bentleaf Moss,Campylophyllum hispidulum,53.474743,-112.846855
1086,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Ptilidium pulcherrimum,Species,Knight's Plume Moss,Ptilidium pulcherrimum,53.474743,-112.846855
1086,2017,Scapania glaucocephala,Species,Glaucous-headed Earwort,Scapania glaucocephala,53.474743,-112.846855
1086,2017,Platygyrium repens,Species,Flat-brocade Moss,Platygyrium repens,53.474743,-112.846855
1086,2017,Campylophyllum hispidulum,Species,Bristly Bentleaf Moss,Campylophyllum hispidulum,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Platygyrium repens,Species,Flat-brocade Moss,Platygyrium repens,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,53.474743,-112.846855
1086,2017,Oncophorus wahlenbergii,Species,Mountain Spur-moss,Oncophorus wahlenbergii,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Scapania glaucocephala,Species,Glaucous-headed Earwort,Scapania glaucocephala,53.474743,-112.846855
1086,2017,Scapania glaucocephala,Species,Glaucous-headed Earwort,Scapania glaucocephala,53.474743,-112.846855
1086,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,53.474743,-112.846855
1086,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Campylophyllum hispidulum,Species,Bristly Bentleaf Moss,Campylophyllum hispidulum,53.474743,-112.846855
1086,2017,Plagiomnium ellipticum,Species,Marsh Thyme-moss,Plagiomnium ellipticum,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Campylophyllum hispidulum,Species,Bristly Bentleaf Moss,Campylophyllum hispidulum,53.474743,-112.846855
1086,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Platygyrium repens,Species,Flat-brocade Moss,Platygyrium repens,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Platygyrium repens,Species,Flat-brocade Moss,Platygyrium repens,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,53.474743,-112.846855
1086,2017,Platygyrium repens,Species,Flat-brocade Moss,Platygyrium repens,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Ptilidium pulcherrimum,Species,Knight's Plume Moss,Ptilidium pulcherrimum,53.474743,-112.846855
1086,2017,Platygyrium repens,Species,Flat-brocade Moss,Platygyrium repens,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Ptilidium pulcherrimum,Species,Knight's Plume Moss,Ptilidium pulcherrimum,53.474743,-112.846855
1086,2017,Platygyrium repens,Species,Flat-brocade Moss,Platygyrium repens,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,53.474743,-112.846855
1086,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,53.474743,-112.846855
1086,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Orthotrichum obtusifolium,Species,Blunt-leaved Bristle-moss,Orthotrichum obtusifolium,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,53.474743,-112.846855
1086,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Sanionia uncinata,Species,Sickle-leaved Hook-moss,Sanionia uncinata,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Pleurozium schreberi,Species,Red-stemmed Feather-moss,Pleurozium schreberi,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Pleurozium schreberi,Species,Red-stemmed Feather-moss,Pleurozium schreberi,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Hygroamblystegium varium,Species,Willow Feather-moss,Hygroamblystegium varium,53.474743,-112.846855
1086,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Barbula unguiculata,Species,Bird's Claw Beard Moss,Barbula unguiculata,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Pylaisia polyantha,Species,Many-flowered Leskea,Pylaisia polyantha,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Barbula unguiculata,Species,Bird's Claw Beard Moss,Barbula unguiculata,53.474743,-112.846855
1086,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,53.474743,-112.846855
1086,2017,Leptobryum pyriforme,Species,Golden Thread-moss,Leptobryum pyriforme,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Drepanocladus aduncus,Species,Knieff's Hook-moss,Drepanocladus aduncus,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Plagiomnium cuspidatum,Species,Woodsy Thyme-moss,Plagiomnium cuspidatum,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Haplocladium microphyllum,Species,Tinyleaf Small Plume Moss,Haplocladium microphyllum,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Ceratodon purpureus,Species,Purple Moss,Ceratodon purpureus,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
1086,2017,Amblystegium serpens,Species,Creeping Feather-Moss,Amblystegium serpens,53.474743,-112.846855
